dt,datetime,latitude,longitude,co,no,no2,o3,so2,pm2_5,pm10,nh3
1701432000,2023-12-01 12:00:00+00:00,-0.06752401,51.55728104,283.72,0.0,0.02,47.92,0.02,1.07,1.48,0.0
1701435600,2023-12-01 13:00:00+00:00,-0.06752401,51.55728104,283.72,0.0,0.03,46.49,0.02,0.99,1.45,0.0
1701439200,2023-12-01 14:00:00+00:00,-0.06752401,51.55728104,280.38,0.0,0.03,45.78,0.02,0.93,1.37,0.0
1701442800,2023-12-01 15:00:00+00:00,-0.06752401,51.55728104,280.38,0.0,0.04,45.78,0.02,0.92,1.31,0.0
1701446400,2023-12-01 16:00:00+00:00,-0.06752401,51.55728104,280.38,0.0,0.04,45.78,0.02,0.92,1.27,0.0
1701450000,2023-12-01 17:00:00+00:00,-0.06752401,51.55728104,280.38,0.0,0.04,46.49,0.02,0.92,1.25,0.0
1701453600,2023-12-01 18:00:00+00:00,-0.06752401,51.55728104,280.38,0.0,0.04,45.78,0.02,0.92,1.23,0.0
1701457200,2023-12-01 19:00:00+00:00,-0.06752401,51.55728104,280.38,0.0,0.04,45.06,0.02,0.91,1.2,0.0
1701460800,2023-12-01 20:00:00+00:00,-0.06752401,51.55728104,277.04,0.0,0.05,45.06,0.02,0.95,1.25,0.0
1701464400,2023-12-01 21:00:00+00:00,-0.06752401,51.55728104,277.04,0.0,0.05,45.78,0.02,1.05,1.37,0.0
1701468000,2023-12-01 22:00:00+00:00,-0.06752401,51.55728104,277.04,0.0,0.05,47.21,0.02,1.25,1.6,0.0
1701471600,2023-12-01 23:00:00+00:00,-0.06752401,51.55728104,277.04,0.0,0.05,49.35,0.02,1.48,1.85,0.0
1701475200,2023-12-02 00:00:00+00:00,-0.06752401,51.55728104,273.7,0.0,0.04,51.5,0.02,1.68,2.07,0.0
1701388800,2023-12-01 00:00:00+00:00,-0.06752401,51.54728104,273.7,0.0,0.04,42.56,0.03,1.1,1.44,0.0
1701392400,2023-12-01 01:00:00+00:00,-0.06752401,51.54728104,273.7,0.0,0.04,42.2,0.03,1.04,1.38,0.0
1701396000,2023-12-01 02:00:00+00:00,-0.06752401,51.54728104,273.7,0.0,0.03,42.2,0.02,0.95,1.27,0.0
1701399600,2023-12-01 03:00:00+00:00,-0.06752401,51.54728104,273.7,0.0,0.03,41.48,0.02,0.83,1.13,0.0
1701403200,2023-12-01 04:00:00+00:00,-0.06752401,51.54728104,273.7,0.0,0.02,41.13,0.02,0.73,1.01,0.0
1701406800,2023-12-01 05:00:00+00:00,-0.06752401,51.54728104,277.04,0.0,0.02,40.77,0.02,0.65,0.91,0.0
1701410400,2023-12-01 06:00:00+00:00,-0.06752401,51.54728104,277.04,0.0,0.02,41.13,0.02,0.61,0.86,0.0
1701414000,2023-12-01 07:00:00+00:00,-0.06752401,51.54728104,277.04,0.0,0.02,41.84,0.02,0.64,0.9,0.0
1701417600,2023-12-01 08:00:00+00:00,-0.06752401,51.54728104,277.04,0.0,0.02,43.27,0.02,0.77,1.08,0.0
1701421200,2023-12-01 09:00:00+00:00,-0.06752401,51.54728104,277.04,0.0,0.02,44.7,0.02,0.94,1.33,0.0
1701424800,2023-12-01 10:00:00+00:00,-0.06752401,51.54728104,277.04,0.0,0.02,46.49,0.02,1.1,1.5,0.0
1701428400,2023-12-01 11:00:00+00:00,-0.06752401,51.54728104,280.38,0.0,0.02,47.92,0.02,1.15,1.54,0.0
1701432000,2023-12-01 12:00:00+00:00,-0.06752401,51.54728104,283.72,0.0,0.02,47.92,0.02,1.07,1.48,0.0
1701435600,2023-12-01 13:00:00+00:00,-0.06752401,51.54728104,283.72,0.0,0.03,46.49,0.02,0.99,1.45,0.0
1701439200,2023-12-01 14:00:00+00:00,-0.06752401,51.54728104,280.38,0.0,0.03,45.78,0.02,0.93,1.37,0.0
1701442800,2023-12-01 15:00:00+00:00,-0.06752401,51.54728104,280.38,0.0,0.04,45.78,0.02,0.92,1.31,0.0
1701446400,2023-12-01 16:00:00+00:00,-0.06752401,51.54728104,280.38,0.0,0.04,45.78,0.02,0.92,1.27,0.0
1701450000,2023-12-01 17:00:00+00:00,-0.06752401,51.54728104,280.38,0.0,0.04,46.49,0.02,0.92,1.25,0.0
1701453600,2023-12-01 18:00:00+00:00,-0.06752401,51.54728104,280.38,0.0,0.04,45.78,0.02,0.92,1.23,0.0
1701457200,2023-12-01 19:00:00+00:00,-0.06752401,51.54728104,280.38,0.0,0.04,45.06,0.02,0.91,1.2,0.0
1701460800,2023-12-01 20:00:00+00:00,-0.06752401,51.54728104,277.04,0.0,0.05,45.06,0.02,0.95,1.25,0.0
1701464400,2023-12-01 21:00:00+00:00,-0.06752401,51.54728104,277.04,0.0,0.05,45.78,0.02,1.05,1.37,0.0
1701468000,2023-12-01 22:00:00+00:00,-0.06752401,51.54728104,277.04,0.0,0.05,47.21,0.02,1.25,1.6,0.0
1701471600,2023-12-01 23:00:00+00:00,-0.06752401,51.54728104,277.04,0.0,0.05,49.35,0.02,1.48,1.85,0.0
1701475200,2023-12-02 00:00:00+00:00,-0.06752401,51.54728104,273.7,0.0,0.04,51.5,0.02,1.68,2.07,0.0
1701388800,2023-12-01 00:00:00+00:00,-0.06752401,51.53728104,273.7,0.0,0.04,42.56,0.03,1.1,1.44,0.0
1701392400,2023-12-01 01:00:00+00:00,-0.06752401,51.53728104,273.7,0.0,0.04,42.2,0.03,1.04,1.38,0.0
1701396000,2023-12-01 02:00:00+00:00,-0.06752401,51.53728104,273.7,0.0,0.03,42.2,0.02,0.95,1.27,0.0
1701399600,2023-12-01 03:00:00+00:00,-0.06752401,51.53728104,273.7,0.0,0.03,41.48,0.02,0.83,1.13,0.0
1701403200,2023-12-01 04:00:00+00:00,-0.06752401,51.53728104,273.7,0.0,0.02,41.13,0.02,0.73,1.01,0.0
1701406800,2023-12-01 05:00:00+00:00,-0.06752401,51.53728104,277.04,0.0,0.02,40.77,0.02,0.65,0.91,0.0
1701410400,2023-12-01 06:00:00+00:00,-0.06752401,51.53728104,277.04,0.0,0.02,41.13,0.02,0.61,0.86,0.0
1701414000,2023-12-01 07:00:00+00:00,-0.06752401,51.53728104,277.04,0.0,0.02,41.84,0.02,0.64,0.9,0.0
1701417600,2023-12-01 08:00:00+00:00,-0.06752401,51.53728104,277.04,0.0,0.02,43.27,0.02,0.77,1.08,0.0
1701421200,2023-12-01 09:00:00+00:00,-0.06752401,51.53728104,277.04,0.0,0.02,44.7,0.02,0.94,1.33,0.0
1701424800,2023-12-01 10:00:00+00:00,-0.06752401,51.53728104,277.04,0.0,0.02,46.49,0.02,1.1,1.5,0.0
1701428400,2023-12-01 11:00:00+00:00,-0.06752401,51.53728104,280.38,0.0,0.02,47.92,0.02,1.15,1.54,0.0
1701432000,2023-12-01 12:00:00+00:00,-0.06752401,51.53728104,283.72,0.0,0.02,47.92,0.02,1.07,1.48,0.0
1701435600,2023-12-01 13:00:00+00:00,-0.06752401,51.53728104,283.72,0.0,0.03,46.49,0.02,0.99,1.45,0.0
1701439200,2023-12-01 14:00:00+00:00,-0.06752401,51.53728104,280.38,0.0,0.03,45.78,0.02,0.93,1.37,0.0
1701442800,2023-12-01 15:00:00+00:00,-0.06752401,51.53728104,280.38,0.0,0.04,45.78,0.02,0.92,1.31,0.0
1701446400,2023-12-01 16:00:00+00:00,-0.06752401,51.53728104,280.38,0.0,0.04,45.78,0.02,0.92,1.27,0.0
1701450000,2023-12-01 17:00:00+00:00,-0.06752401,51.53728104,280.38,0.0,0.04,46.49,0.02,0.92,1.25,0.0
1701453600,2023-12-01 18:00:00+00:00,-0.06752401,51.53728104,280.38,0.0,0.04,45.78,0.02,0.92,1.23,0.0
1701457200,2023-12-01 19:00:00+00:00,-0.06752401,51.53728104,280.38,0.0,0.04,45.06,0.02,0.91,1.2,0.0
1701460800,2023-12-01 20:00:00+00:00,-0.06752401,51.53728104,277.04,0.0,0.05,45.06,0.02,0.95,1.25,0.0
1701464400,2023-12-01 21:00:00+00:00,-0.06752401,51.53728104,277.04,0.0,0.05,45.78,0.02,1.05,1.37,0.0
1701468000,2023-12-01 22:00:00+00:00,-0.06752401,51.53728104,277.04,0.0,0.05,47.21,0.02,1.25,1.6,0.0
1701471600,2023-12-01 23:00:00+00:00,-0.06752401,51.53728104,277.04,0.0,0.05,49.35,0.02,1.48,1.85,0.0
1701475200,2023-12-02 00:00:00+00:00,-0.06752401,51.53728104,273.7,0.0,0.04,51.5,0.02,1.68,2.07,0.0
1701388800,2023-12-01 00:00:00+00:00,-0.06752401,51.52728104,273.7,0.0,0.04,42.56,0.03,1.1,1.44,0.0
1701392400,2023-12-01 01:00:00+00:00,-0.06752401,51.52728104,273.7,0.0,0.04,42.2,0.03,1.04,1.38,0.0
1701396000,2023-12-01 02:00:00+00:00,-0.06752401,51.52728104,273.7,0.0,0.03,42.2,0.02,0.95,1.27,0.0
1701399600,2023-12-01 03:00:00+00:00,-0.06752401,51.52728104,273.7,0.0,0.03,41.48,0.02,0.83,1.13,0.0
1701403200,2023-12-01 04:00:00+00:00,-0.06752401,51.52728104,273.7,0.0,0.02,41.13,0.02,0.73,1.01,0.0
1701406800,2023-12-01 05:00:00+00:00,-0.06752401,51.52728104,277.04,0.0,0.02,40.77,0.02,0.65,0.91,0.0
1701410400,2023-12-01 06:00:00+00:00,-0.06752401,51.52728104,277.04,0.0,0.02,41.13,0.02,0.61,0.86,0.0
1701414000,2023-12-01 07:00:00+00:00,-0.06752401,51.52728104,277.04,0.0,0.02,41.84,0.02,0.64,0.9,0.0
1701417600,2023-12-01 08:00:00+00:00,-0.06752401,51.52728104,277.04,0.0,0.02,43.27,0.02,0.77,1.08,0.0
1701421200,2023-12-01 09:00:00+00:00,-0.06752401,51.52728104,277.04,0.0,0.02,44.7,0.02,0.94,1.33,0.0
1701424800,2023-12-01 10:00:00+00:00,-0.06752401,51.52728104,277.04,0.0,0.02,46.49,0.02,1.1,1.5,0.0
1701428400,2023-12-01 11:00:00+00:00,-0.06752401,51.52728104,280.38,0.0,0.02,47.92,0.02,1.15,1.54,0.0
1701432000,2023-12-01 12:00:00+00:00,-0.06752401,51.52728104,283.72,0.0,0.02,47.92,0.02,1.07,1.48,0.0
1701435600,2023-12-01 13:00:00+00:00,-0.06752401,51.52728104,283.72,0.0,0.03,46.49,0.02,0.99,1.45,0.0
1701439200,2023-12-01 14:00:00+00:00,-0.06752401,51.52728104,280.38,0.0,0.03,45.78,0.02,0.93,1.37,0.0
1701442800,2023-12-01 15:00:00+00:00,-0.06752401,51.52728104,280.38,0.0,0.04,45.78,0.02,0.92,1.31,0.0
1701446400,2023-12-01 16:00:00+00:00,-0.06752401,51.52728104,280.38,0.0,0.04,45.78,0.02,0.92,1.27,0.0
1701450000,2023-12-01 17:00:00+00:00,-0.06752401,51.52728104,280.38,0.0,0.04,46.49,0.02,0.92,1.25,0.0
1701453600,2023-12-01 18:00:00+00:00,-0.06752401,51.52728104,280.38,0.0,0.04,45.78,0.02,0.92,1.23,0.0
1701457200,2023-12-01 19:00:00+00:00,-0.06752401,51.52728104,280.38,0.0,0.04,45.06,0.02,0.91,1.2,0.0
1701460800,2023-12-01 20:00:00+00:00,-0.06752401,51.52728104,277.04,0.0,0.05,45.06,0.02,0.95,1.25,0.0
1701464400,2023-12-01 21:00:00+00:00,-0.06752401,51.52728104,277.04,0.0,0.05,45.78,0.02,1.05,1.37,0.0
1701468000,2023-12-01 22:00:00+00:00,-0.06752401,51.52728104,277.04,0.0,0.05,47.21,0.02,1.25,1.6,0.0
1701471600,2023-12-01 23:00:00+00:00,-0.06752401,51.52728104,277.04,0.0,0.05,49.35,0.02,1.48,1.85,0.0
1701475200,2023-12-02 00:00:00+00:00,-0.06752401,51.52728104,273.7,0.0,0.04,51.5,0.02,1.68,2.07,0.0
1701388800,2023-12-01 00:00:00+00:00,-0.06752401,51.51728104,273.7,0.0,0.04,42.56,0.03,1.1,1.44,0.0
1701392400,2023-12-01 01:00:00+00:00,-0.06752401,51.51728104,273.7,0.0,0.04,42.2,0.03,1.04,1.38,0.0
1701396000,2023-12-01 02:00:00+00:00,-0.06752401,51.51728104,273.7,0.0,0.03,42.2,0.02,0.95,1.27,0.0
1701399600,2023-12-01 03:00:00+00:00,-0.06752401,51.51728104,273.7,0.0,0.03,41.48,0.02,0.83,1.13,0.0
1701403200,2023-12-01 04:00:00+00:00,-0.06752401,51.51728104,273.7,0.0,0.02,41.13,0.02,0.73,1.01,0.0
1701406800,2023-12-01 05:00:00+00:00,-0.06752401,51.51728104,277.04,0.0,0.02,40.77,0.02,0.65,0.91,0.0
1701410400,2023-12-01 06:00:00+00:00,-0.06752401,51.51728104,277.04,0.0,0.02,41.13,0.02,0.61,0.86,0.0
1701414000,2023-12-01 07:00:00+00:00,-0.06752401,51.51728104,277.04,0.0,0.02,41.84,0.02,0.64,0.9,0.0
1701417600,2023-12-01 08:00:00+00:00,-0.06752401,51.51728104,277.04,0.0,0.02,43.27,0.02,0.77,1.08,0.0
1701421200,2023-12-01 09:00:00+00:00,-0.06752401,51.51728104,277.04,0.0,0.02,44.7,0.02,0.94,1.33,0.0
1701424800,2023-12-01 10:00:00+00:00,-0.06752401,51.51728104,277.04,0.0,0.02,46.49,0.02,1.1,1.5,0.0
1701428400,2023-12-01 11:00:00+00:00,-0.06752401,51.51728104,280.38,0.0,0.02,47.92,0.02,1.15,1.54,0.0
1701432000,2023-12-01 12:00:00+00:00,-0.06752401,51.51728104,283.72,0.0,0.02,47.92,0.02,1.07,1.48,0.0
1701435600,2023-12-01 13:00:00+00:00,-0.06752401,51.51728104,283.72,0.0,0.03,46.49,0.02,0.99,1.45,0.0
1701439200,2023-12-01 14:00:00+00:00,-0.06752401,51.51728104,280.38,0.0,0.03,45.78,0.02,0.93,1.37,0.0
1701442800,2023-12-01 15:00:00+00:00,-0.06752401,51.51728104,280.38,0.0,0.04,45.78,0.02,0.92,1.31,0.0
1701446400,2023-12-01 16:00:00+00:00,-0.06752401,51.51728104,280.38,0.0,0.04,45.78,0.02,0.92,1.27,0.0
1701450000,2023-12-01 17:00:00+00:00,-0.06752401,51.51728104,280.38,0.0,0.04,46.49,0.02,0.92,1.25,0.0
1701453600,2023-12-01 18:00:00+00:00,-0.06752401,51.51728104,280.38,0.0,0.04,45.78,0.02,0.92,1.23,0.0
1701457200,2023-12-01 19:00:00+00:00,-0.06752401,51.51728104,280.38,0.0,0.04,45.06,0.02,0.91,1.2,0.0
1701460800,2023-12-01 20:00:00+00:00,-0.06752401,51.51728104,277.04,0.0,0.05,45.06,0.02,0.95,1.25,0.0
1701464400,2023-12-01 21:00:00+00:00,-0.06752401,51.51728104,277.04,0.0,0.05,45.78,0.02,1.05,1.37,0.0
1701468000,2023-12-01 22:00:00+00:00,-0.06752401,51.51728104,277.04,0.0,0.05,47.21,0.02,1.25,1.6,0.0
1701471600,2023-12-01 23:00:00+00:00,-0.06752401,51.51728104,277.04,0.0,0.05,49.35,0.02,1.48,1.85,0.0
1701475200,2023-12-02 00:00:00+00:00,-0.06752401,51.51728104,273.7,0.0,0.04,51.5,0.02,1.68,2.07,0.0
1701388800,2023-12-01 00:00:00+00:00,-0.06752401,51.50728104,273.7,0.0,0.04,42.56,0.03,1.1,1.44,0.0
1701392400,2023-12-01 01:00:00+00:00,-0.06752401,51.50728104,273.7,0.0,0.04,42.2,0.03,1.04,1.38,0.0
1701396000,2023-12-01 02:00:00+00:00,-0.06752401,51.50728104,273.7,0.0,0.03,42.2,0.02,0.95,1.27,0.0
1701399600,2023-12-01 03:00:00+00:00,-0.06752401,51.50728104,273.7,0.0,0.03,41.48,0.02,0.83,1.13,0.0
1701403200,2023-12-01 04:00:00+00:00,-0.06752401,51.50728104,273.7,0.0,0.02,41.13,0.02,0.73,1.01,0.0
1701406800,2023-12-01 05:00:00+00:00,-0.06752401,51.50728104,277.04,0.0,0.02,40.77,0.02,0.65,0.91,0.0
1701410400,2023-12-01 06:00:00+00:00,-0.06752401,51.50728104,277.04,0.0,0.02,41.13,0.02,0.61,0.86,0.0
1701414000,2023-12-01 07:00:00+00:00,-0.06752401,51.50728104,277.04,0.0,0.02,41.84,0.02,0.64,0.9,0.0
1701417600,2023-12-01 08:00:00+00:00,-0.06752401,51.50728104,277.04,0.0,0.02,43.27,0.02,0.77,1.08,0.0
1701421200,2023-12-01 09:00:00+00:00,-0.06752401,51.50728104,277.04,0.0,0.02,44.7,0.02,0.94,1.33,0.0
1701424800,2023-12-01 10:00:00+00:00,-0.06752401,51.50728104,277.04,0.0,0.02,46.49,0.02,1.1,1.5,0.0
1701428400,2023-12-01 11:00:00+00:00,-0.06752401,51.50728104,280.38,0.0,0.02,47.92,0.02,1.15,1.54,0.0
1701432000,2023-12-01 12:00:00+00:00,-0.06752401,51.50728104,283.72,0.0,0.02,47.92,0.02,1.07,1.48,0.0
1701435600,2023-12-01 13:00:00+00:00,-0.06752401,51.50728104,283.72,0.0,0.03,46.49,0.02,0.99,1.45,0.0
1701439200,2023-12-01 14:00:00+00:00,-0.06752401,51.50728104,280.38,0.0,0.03,45.78,0.02,0.93,1.37,0.0
1701442800,2023-12-01 15:00:00+00:00,-0.06752401,51.50728104,280.38,0.0,0.04,45.78,0.02,0.92,1.31,0.0
1701446400,2023-12-01 16:00:00+00:00,-0.06752401,51.50728104,280.38,0.0,0.04,45.78,0.02,0.92,1.27,0.0
1701450000,2023-12-01 17:00:00+00:00,-0.06752401,51.50728104,280.38,0.0,0.04,46.49,0.02,0.92,1.25,0.0
1701453600,2023-12-01 18:00:00+00:00,-0.06752401,51.50728104,280.38,0.0,0.04,45.78,0.02,0.92,1.23,0.0
1701457200,2023-12-01 19:00:00+00:00,-0.06752401,51.50728104,280.38,0.0,0.04,45.06,0.02,0.91,1.2,0.0
1701460800,2023-12-01 20:00:00+00:00,-0.06752401,51.50728104,277.04,0.0,0.05,45.06,0.02,0.95,1.25,0.0
1701464400,2023-12-01 21:00:00+00:00,-0.06752401,51.50728104,277.04,0.0,0.05,45.78,0.02,1.05,1.37,0.0
1701468000,2023-12-01 22:00:00+00:00,-0.06752401,51.50728104,277.04,0.0,0.05,47.21,0.02,1.25,1.6,0.0
1701471600,2023-12-01 23:00:00+00:00,-0.06752401,51.50728104,277.04,0.0,0.05,49.35,0.02,1.48,1.85,0.0
1701475200,2023-12-02 00:00:00+00:00,-0.06752401,51.50728104,273.7,0.0,0.04,51.5,0.02,1.68,2.07,0.0
1701388800,2023-12-01 00:00:00+00:00,-0.06752401,51.49728104,270.37,0.0,0.02,44.35,0.01,0.96,1.24,0.0
1701392400,2023-12-01 01:00:00+00:00,-0.06752401,51.49728104,273.7,0.0,0.02,43.63,0.01,0.84,1.1,0.0
1701396000,2023-12-01 02:00:00+00:00,-0.06752401,51.49728104,273.7,0.0,0.02,42.56,0.01,0.71,0.94,0.0
1701399600,2023-12-01 03:00:00+00:00,-0.06752401,51.49728104,273.7,0.0,0.02,42.2,0.01,0.63,0.86,0.0
1701403200,2023-12-01 04:00:00+00:00,-0.06752401,51.49728104,273.7,0.0,0.02,42.56,0.01,0.56,0.81,0.0
1701406800,2023-12-01 05:00:00+00:00,-0.06752401,51.49728104,277.04,0.0,0.01,44.35,0.01,0.57,0.85,0.0
1701410400,2023-12-01 06:00:00+00:00,-0.06752401,51.49728104,277.04,0.0,0.01,46.49,0.01,0.71,1.06,0.0
1701414000,2023-12-01 07:00:00+00:00,-0.06752401,51.49728104,277.04,0.0,0.01,48.64,0.02,0.95,1.39,0.0
1701417600,2023-12-01 08:00:00+00:00,-0.06752401,51.49728104,277.04,0.0,0.02,50.07,0.02,1.17,1.64,0.0
1701421200,2023-12-01 09:00:00+00:00,-0.06752401,51.49728104,280.38,0.0,0.02,50.07,0.02,1.29,1.73,0.0
1701424800,2023-12-01 10:00:00+00:00,-0.06752401,51.49728104,280.38,0.0,0.02,50.78,0.02,1.3,1.69,0.0
1701428400,2023-12-01 11:00:00+00:00,-0.06752401,51.49728104,280.38,0.0,0.02,50.07,0.02,1.26,1.61,0.0
1701432000,2023-12-01 12:00:00+00:00,-0.06752401,51.49728104,280.38,0.0,0.02,49.35,0.02,1.21,1.54,0.0
1701435600,2023-12-01 13:00:00+00:00,-0.06752401,51.49728104,280.38,0.0,0.03,48.64,0.02,1.16,1.53,0.0
1701439200,2023-12-01 14:00:00+00:00,-0.06752401,51.49728104,280.38,0.0,0.04,48.64,0.02,1.18,1.54,0.0
1701442800,2023-12-01 15:00:00+00:00,-0.06752401,51.49728104,280.38,0.0,0.04,48.64,0.02,1.23,1.59,0.0
1701446400,2023-12-01 16:00:00+00:00,-0.06752401,51.49728104,283.72,0.0,0.04,48.64,0.02,1.28,1.64,0.0
1701450000,2023-12-01 17:00:00+00:00,-0.06752401,51.49728104,283.72,0.0,0.05,48.64,0.02,1.27,1.63,0.0
1701453600,2023-12-01 18:00:00+00:00,-0.06752401,51.49728104,280.38,0.0,0.05,47.92,0.02,1.24,1.57,0.0
1701457200,2023-12-01 19:00:00+00:00,-0.06752401,51.49728104,280.38,0.0,0.05,47.21,0.02,1.21,1.52,0.0
1701460800,2023-12-01 20:00:00+00:00,-0.06752401,51.49728104,277.04,0.0,0.05,47.92,0.02,1.27,1.59,0.0
1701464400,2023-12-01 21:00:00+00:00,-0.06752401,51.49728104,277.04,0.0,0.05,48.64,0.02,1.42,1.78,0.0
1701468000,2023-12-01 22:00:00+00:00,-0.06752401,51.49728104,273.7,0.0,0.04,50.78,0.02,1.65,2.1,0.0
1701471600,2023-12-01 23:00:00+00:00,-0.06752401,51.49728104,273.7,0.0,0.03,52.93,0.02,1.83,2.32,0.0
1701475200,2023-12-02 00:00:00+00:00,-0.06752401,51.49728104,277.04,0.0,0.04,55.79,0.02,1.92,2.41,0.0
1701388800,2023-12-01 00:00:00+00:00,-0.06752401,51.48728104,270.37,0.0,0.02,44.35,0.01,0.96,1.24,0.0
1701392400,2023-12-01 01:00:00+00:00,-0.06752401,51.48728104,273.7,0.0,0.02,43.63,0.01,0.84,1.1,0.0
1701396000,2023-12-01 02:00:00+00:00,-0.06752401,51.48728104,273.7,0.0,0.02,42.56,0.01,0.71,0.94,0.0
1701399600,2023-12-01 03:00:00+00:00,-0.06752401,51.48728104,273.7,0.0,0.02,42.2,0.01,0.63,0.86,0.0
1701403200,2023-12-01 04:00:00+00:00,-0.06752401,51.48728104,273.7,0.0,0.02,42.56,0.01,0.56,0.81,0.0
1701406800,2023-12-01 05:00:00+00:00,-0.06752401,51.48728104,277.04,0.0,0.01,44.35,0.01,0.57,0.85,0.0
1701410400,2023-12-01 06:00:00+00:00,-0.06752401,51.48728104,277.04,0.0,0.01,46.49,0.01,0.71,1.06,0.0
1701414000,2023-12-01 07:00:00+00:00,-0.06752401,51.48728104,277.04,0.0,0.01,48.64,0.02,0.95,1.39,0.0
1701417600,2023-12-01 08:00:00+00:00,-0.06752401,51.48728104,277.04,0.0,0.02,50.07,0.02,1.17,1.64,0.0
1701421200,2023-12-01 09:00:00+00:00,-0.06752401,51.48728104,280.38,0.0,0.02,50.07,0.02,1.29,1.73,0.0
1701424800,2023-12-01 10:00:00+00:00,-0.06752401,51.48728104,280.38,0.0,0.02,50.78,0.02,1.3,1.69,0.0
1701428400,2023-12-01 11:00:00+00:00,-0.06752401,51.48728104,280.38,0.0,0.02,50.07,0.02,1.26,1.61,0.0
1701432000,2023-12-01 12:00:00+00:00,-0.06752401,51.48728104,280.38,0.0,0.02,49.35,0.02,1.21,1.54,0.0
1701435600,2023-12-01 13:00:00+00:00,-0.06752401,51.48728104,280.38,0.0,0.03,48.64,0.02,1.16,1.53,0.0
1701439200,2023-12-01 14:00:00+00:00,-0.06752401,51.48728104,280.38,0.0,0.04,48.64,0.02,1.18,1.54,0.0
1701442800,2023-12-01 15:00:00+00:00,-0.06752401,51.48728104,280.38,0.0,0.04,48.64,0.02,1.23,1.59,0.0
1701446400,2023-12-01 16:00:00+00:00,-0.06752401,51.48728104,283.72,0.0,0.04,48.64,0.02,1.28,1.64,0.0
1701450000,2023-12-01 17:00:00+00:00,-0.06752401,51.48728104,283.72,0.0,0.05,48.64,0.02,1.27,1.63,0.0
1701453600,2023-12-01 18:00:00+00:00,-0.06752401,51.48728104,280.38,0.0,0.05,47.92,0.02,1.24,1.57,0.0
1701457200,2023-12-01 19:00:00+00:00,-0.06752401,51.48728104,280.38,0.0,0.05,47.21,0.02,1.21,1.52,0.0
1701460800,2023-12-01 20:00:00+00:00,-0.06752401,51.48728104,277.04,0.0,0.05,47.92,0.02,1.27,1.59,0.0
1701464400,2023-12-01 21:00:00+00:00,-0.06752401,51.48728104,277.04,0.0,0.05,48.64,0.02,1.42,1.78,0.0
1701468000,2023-12-01 22:00:00+00:00,-0.06752401,51.48728104,273.7,0.0,0.04,50.78,0.02,1.65,2.1,0.0
1701471600,2023-12-01 23:00:00+00:00,-0.06752401,51.48728104,273.7,0.0,0.03,52.93,0.02,1.83,2.32,0.0
1701475200,2023-12-02 00:00:00+00:00,-0.06752401,51.48728104,277.04,0.0,0.04,55.79,0.02,1.92,2.41,0.0
1701388800,2023-12-01 00:00:00+00:00,-0.06752401,51.47728104,270.37,0.0,0.02,44.35,0.01,0.96,1.24,0.0
1701392400,2023-12-01 01:00:00+00:00,-0.06752401,51.47728104,273.7,0.0,0.02,43.63,0.01,0.84,1.1,0.0
1701396000,2023-12-01 02:00:00+00:00,-0.06752401,51.47728104,273.7,0.0,0.02,42.56,0.01,0.71,0.94,0.0
1701399600,2023-12-01 03:00:00+00:00,-0.06752401,51.47728104,273.7,0.0,0.02,42.2,0.01,0.63,0.86,0.0
1701403200,2023-12-01 04:00:00+00:00,-0.06752401,51.47728104,273.7,0.0,0.02,42.56,0.01,0.56,0.81,0.0
1701406800,2023-12-01 05:00:00+00:00,-0.06752401,51.47728104,277.04,0.0,0.01,44.35,0.01,0.57,0.85,0.0
1701410400,2023-12-01 06:00:00+00:00,-0.06752401,51.47728104,277.04,0.0,0.01,46.49,0.01,0.71,1.06,0.0
1701414000,2023-12-01 07:00:00+00:00,-0.06752401,51.47728104,277.04,0.0,0.01,48.64,0.02,0.95,1.39,0.0
1701417600,2023-12-01 08:00:00+00:00,-0.06752401,51.47728104,277.04,0.0,0.02,50.07,0.02,1.17,1.64,0.0
1701421200,2023-12-01 09:00:00+00:00,-0.06752401,51.47728104,280.38,0.0,0.02,50.07,0.02,1.29,1.73,0.0
1701424800,2023-12-01 10:00:00+00:00,-0.06752401,51.47728104,280.38,0.0,0.02,50.78,0.02,1.3,1.69,0.0
1701428400,2023-12-01 11:00:00+00:00,-0.06752401,51.47728104,280.38,0.0,0.02,50.07,0.02,1.26,1.61,0.0
1701432000,2023-12-01 12:00:00+00:00,-0.06752401,51.47728104,280.38,0.0,0.02,49.35,0.02,1.21,1.54,0.0
1701435600,2023-12-01 13:00:00+00:00,-0.06752401,51.47728104,280.38,0.0,0.03,48.64,0.02,1.16,1.53,0.0
1701439200,2023-12-01 14:00:00+00:00,-0.06752401,51.47728104,280.38,0.0,0.04,48.64,0.02,1.18,1.54,0.0
1701442800,2023-12-01 15:00:00+00:00,-0.06752401,51.47728104,280.38,0.0,0.04,48.64,0.02,1.23,1.59,0.0
1701446400,2023-12-01 16:00:00+00:00,-0.06752401,51.47728104,283.72,0.0,0.04,48.64,0.02,1.28,1.64,0.0
1701450000,2023-12-01 17:00:00+00:00,-0.06752401,51.47728104,283.72,0.0,0.05,48.64,0.02,1.27,1.63,0.0
1701453600,2023-12-01 18:00:00+00:00,-0.06752401,51.47728104,280.38,0.0,0.05,47.92,0.02,1.24,1.57,0.0
1701457200,2023-12-01 19:00:00+00:00,-0.06752401,51.47728104,280.38,0.0,0.05,47.21,0.02,1.21,1.52,0.0
